id,station,date,prcp,tobs
2601,USC00519397,2017-04-18,0.0,23.9
2602,USC00519397,2017-04-19,0.5,23.3
2603,USC00519397,2017-04-20,1.3,25.6
2604,USC00519397,2017-04-21,5.8,22.8
2605,USC00519397,2017-04-22,8.1,24.4
2606,USC00519397,2017-04-23,0.8,25.0
2607,USC00519397,2017-04-24,0.0,25.0
2608,USC00519397,2017-04-25,0.0,25.0
2609,USC00519397,2017-04-26,0.0,25.0
2610,USC00519397,2017-04-27,0.0,25.6
2611,USC00519397,2017-04-28,0.0,24.4
2612,USC00519397,2017-04-29,3.0,22.2
2613,USC00519397,2017-04-30,22.6,17.2
2614,USC00519397,2017-05-01,6.6,23.9
2615,USC00519397,2017-05-02,0.0,25.6
2616,USC00519397,2017-05-03,0.0,25.6
2617,USC00519397,2017-05-04,0.0,25.6
2618,USC00519397,2017-05-05,0.0,26.1
2619,USC00519397,2017-05-06,0.0,26.1
2620,USC00519397,2017-05-07,0.0,26.1
2621,USC00519397,2017-05-08,0.0,25.0
2622,USC00519397,2017-05-10,0.0,25.6
2623,USC00519397,2017-05-11,0.3,25.6
2624,USC00519397,2017-05-12,0.0,26.1
2625,USC00519397,2017-05-13,0.0,26.1
2626,USC00519397,2017-05-14,0.0,25.0
2627,USC00519397,2017-05-15,1.3,25.6
2628,USC00519397,2017-05-16,0.3,25.6
2629,USC00519397,2017-05-17,0.0,25.6
2630,USC00519397,2017-05-18,0.3,22.8
2631,USC00519397,2017-05-19,0.0,24.4
2632,USC00519397,2017-05-20,0.0,25.6
2633,USC00519397,2017-05-21,0.0,24.4
2634,USC00519397,2017-05-22,0.0,25.0
2635,USC00519397,2017-05-23,2.0,30.6
2636,USC00519397,2017-05-24,3.3,25.0
2637,USC00519397,2017-05-25,3.8,25.0
2638,USC00519397,2017-05-27,0.3,23.3
2639,USC00519397,2017-05-28,0.5,24.4
2640,USC00519397,2017-05-29,0.0,23.9
2641,USC00519397,2017-05-30,6.6,24.4
2642,USC00519397,2017-05-31,0.5,26.1
2643,USC00519397,2017-06-01,0.0,26.1
2644,USC00519397,2017-06-02,0.0,26.1
2645,USC00519397,2017-06-03,0.5,26.1
2646,USC00519397,2017-06-04,0.0,26.1
2647,USC00519397,2017-06-05,0.0,26.7
2648,USC00519397,2017-06-06,0.0,26.1
2649,USC00519397,2017-06-07,0.0,26.1
2650,USC00519397,2017-06-08,0.0,26.7
2651,USC00519397,2017-06-09,0.0,26.7
2652,USC00519397,2017-06-10,1.0,25.0
2653,USC00519397,2017-06-11,2.0,26.1
2654,USC00519397,2017-06-12,0.5,28.3
2655,USC00519397,2017-06-13,0.0,26.7
2656,USC00519397,2017-06-14,0.0,26.7
2657,USC00519397,2017-06-15,0.0,25.6
2658,USC00519397,2017-06-16,0.0,26.1
2659,USC00519397,2017-06-17,0.0,26.7
2660,USC00519397,2017-06-18,1.3,25.0
2661,USC00519397,2017-06-19,0.0,26.7
2662,USC00519397,2017-06-20,0.5,25.6
2663,USC00519397,2017-06-21,0.0,26.1
2664,USC00519397,2017-06-22,0.0,26.7
2665,USC00519397,2017-06-23,0.0,25.6
2666,USC00519397,2017-06-24,1.5,26.7
2667,USC00519397,2017-06-25,0.0,26.7
2668,USC00519397,2017-06-26,0.0,27.2
2669,USC00519397,2017-06-27,0.0,26.7
2670,USC00519397,2017-06-28,0.0,26.1
2671,USC00519397,2017-06-29,0.0,26.1
2672,USC00519397,2017-06-30,2.0,23.9
2673,USC00519397,2017-07-01,0.5,26.7
2674,USC00519397,2017-07-02,0.5,26.7
2675,USC00519397,2017-07-03,1.0,25.6
2676,USC00519397,2017-07-04,1.0,26.7
2677,USC00519397,2017-07-05,0.0,26.7
2678,USC00519397,2017-07-06,0.0,27.2
2679,USC00519397,2017-07-07,0.0,26.1
2680,USC00519397,2017-07-08,0.0,26.7
2681,USC00519397,2017-07-09,0.0,26.7
2682,USC00519397,2017-07-10,0.0,26.7
2683,USC00519397,2017-07-11,0.0,25.6
2684,USC00519397,2017-07-12,0.0,27.2
2685,USC00519397,2017-07-13,1.8,26.1
2686,USC00519397,2017-07-14,0.5,27.2
2687,USC00519397,2017-07-15,0.0,26.7
2688,USC00519397,2017-07-16,0.5,25.6
2689,USC00519397,2017-07-17,0.8,26.7
2690,USC00519397,2017-07-18,1.3,26.7
2691,USC00519397,2017-07-20,0.8,26.7
2692,USC00519397,2017-07-21,0.0,26.7
2693,USC00519397,2017-07-22,0.8,27.2
2694,USC00519397,2017-07-23,0.0,27.2
2695,USC00519397,2017-07-24,1.3,25.6
2696,USC00519397,2017-07-25,0.0,26.7
2697,USC00519397,2017-07-26,0.0,27.8
2698,USC00519397,2017-07-27,0.0,26.1
2699,USC00519397,2017-07-28,0.0,27.2
2700,USC00519397,2017-07-29,0.0,27.2
2701,USC00519397,2017-07-30,0.0,27.2
2702,USC00519397,2017-07-31,0.0,26.7
2703,USC00519397,2017-08-01,0.5,25.0
2704,USC00519397,2017-08-02,0.0,22.8
2705,USC00519397,2017-08-03,0.0,26.1
2706,USC00519397,2017-08-04,0.5,26.7
2707,USC00519397,2017-08-05,0.0,27.2
2708,USC00519397,2017-08-06,0.0,26.7
2709,USC00519397,2017-08-07,0.0,26.7
2710,USC00519397,2017-08-08,0.0,26.7
2711,USC00519397,2017-08-09,0.0,26.7
2712,USC00519397,2017-08-10,0.0,27.2
2713,USC00519397,2017-08-11,0.0,25.6
2714,USC00519397,2017-08-12,0.0,26.7
2715,USC00519397,2017-08-13,0.0,27.2
2716,USC00519397,2017-08-14,0.0,26.1
2717,USC00519397,2017-08-15,0.5,25.6
2718,USC00519397,2017-08-18,0.0,26.7
2719,USC00519397,2017-08-19,0.0,26.1
2720,USC00519397,2017-08-20,0.0,27.2
2721,USC00519397,2017-08-21,0.0,27.2
2722,USC00519397,2017-08-22,0.0,27.8
2723,USC00519397,2017-08-23,0.0,27.2
2724,USC00513117,2010-01-01,7.1,19.4
2725,USC00513117,2010-01-02,0.0,18.3
2726,USC00513117,2010-01-03,0.0,23.9
2727,USC00513117,2010-01-04,0.0,24.4
2728,USC00513117,2010-01-05,0.0,24.4
2729,USC00513117,2010-01-06,0.5,24.4
2730,USC00513117,2010-01-07,9.7,21.1
2731,USC00513117,2010-01-08,0.3,18.9
2732,USC00513117,2010-01-09,0.0,20.6
2733,USC00513117,2010-01-10,0.0,23.3
2734,USC00513117,2010-01-11,0.8,19.4
2735,USC00513117,2010-01-12,0.0,17.8
2736,USC00513117,2010-01-13,0.0,17.8
2737,USC00513117,2010-01-14,0.0,18.3
2738,USC00513117,2010-01-15,0.0,20.6
2739,USC00513117,2010-01-16,0.0,21.7
2740,USC00513117,2010-01-17,0.0,20.6
2741,USC00513117,2010-01-18,0.0,22.8
2742,USC00513117,2010-01-19,0.0,22.8
2743,USC00513117,2010-01-20,0.3,22.2
2744,USC00513117,2010-01-21,1.0,21.1
2745,USC00513117,2010-01-22,0.0,18.3
2746,USC00513117,2010-01-23,0.0,22.8
2747,USC00513117,2010-01-24,0.0,23.3
2748,USC00513117,2010-01-25,0.0,20.0
2749,USC00513117,2010-01-26,0.0,25.0
2750,USC00513117,2010-01-27,3.0,21.7
2751,USC00513117,2010-01-28,4.8,20.0
2752,USC00513117,2010-01-29,4.8,20.0
2753,USC00513117,2010-01-30,43.2,20.6
2754,USC00513117,2010-01-31,7.1,22.8
2755,USC00513117,2010-02-01,0.3,20.6
2756,USC00513117,2010-02-02,0.0,21.1
2757,USC00513117,2010-02-03,7.9,18.9
2758,USC00513117,2010-02-04,0.0,20.6
2759,USC00513117,2010-02-05,0.0,21.1
2760,USC00513117,2010-02-06,1.5,18.9
2761,USC00513117,2010-02-07,0.0,18.9
2762,USC00513117,2010-02-08,0.0,21.7
2763,USC00513117,2010-02-09,0.0,22.2
2764,USC00513117,2010-02-10,0.0,18.3
2765,USC00513117,2010-02-13,,21.7
2766,USC00513117,2010-02-14,0.0,19.4
2767,USC00513117,2010-02-15,0.0,22.2
2768,USC00513117,2010-02-16,0.0,17.8
2769,USC00513117,2010-02-17,0.5,20.6
2770,USC00513117,2010-02-18,0.0,20.0
2771,USC00513117,2010-02-19,1.3,17.2
2772,USC00513117,2010-02-20,4.3,18.9
2773,USC00513117,2010-02-21,1.0,18.9
2774,USC00513117,2010-02-22,22.1,18.9
2775,USC00513117,2010-02-23,0.0,18.3
2776,USC00513117,2010-02-24,0.0,18.3
2777,USC00513117,2010-02-25,0.0,21.1
2778,USC00513117,2010-02-26,0.0,23.3
2779,USC00513117,2010-02-27,0.0,21.1
2780,USC00513117,2010-02-28,0.0,21.1
2781,USC00513117,2010-03-01,1.0,21.1
2782,USC00513117,2010-03-02,0.0,21.7
2783,USC00513117,2010-03-03,0.0,21.7
2784,USC00513117,2010-03-04,8.4,20.0
2785,USC00513117,2010-03-05,5.3,20.6
2786,USC00513117,2010-03-06,2.3,21.7
2787,USC00513117,2010-03-07,0.0,21.1
2788,USC00513117,2010-03-08,8.6,21.1
2789,USC00513117,2010-03-09,1.3,20.0
2790,USC00513117,2010-03-10,1.0,21.1
2791,USC00513117,2010-03-11,2.3,21.7
2792,USC00513117,2010-03-12,0.8,21.7
2793,USC00513117,2010-03-13,0.0,21.1
2794,USC00513117,2010-03-14,0.0,22.2
2795,USC00513117,2010-03-15,4.1,21.1
2796,USC00513117,2010-03-16,4.1,21.7
2797,USC00513117,2010-03-17,10.2,18.9
2798,USC00513117,2010-03-18,11.2,18.9
2799,USC00513117,2010-03-19,2.0,20.6
2800,USC00513117,2010-03-20,0.3,20.6
2801,USC00513117,2010-03-21,0.0,21.7
2802,USC00513117,2010-03-22,0.0,20.0
2803,USC00513117,2010-03-23,0.0,19.4
2804,USC00513117,2010-03-24,0.8,22.2
2805,USC00513117,2010-03-25,0.3,22.2
2806,USC00513117,2010-03-26,0.5,21.7
2807,USC00513117,2010-03-27,0.3,21.7
2808,USC00513117,2010-03-28,0.3,21.7
2809,USC00513117,2010-03-29,0.0,22.2
2810,USC00513117,2010-03-30,0.5,22.8
2811,USC00513117,2010-03-31,0.5,21.7
2812,USC00513117,2010-04-01,0.3,22.8
2813,USC00513117,2010-04-02,0.5,21.7
2814,USC00513117,2010-04-03,0.8,22.2
2815,USC00513117,2010-04-04,3.3,21.7
2816,USC00513117,2010-04-05,4.8,21.7
2817,USC00513117,2010-04-06,1.8,20.6
2818,USC00513117,2010-04-07,13.0,21.1
2819,USC00513117,2010-04-08,0.0,22.8
2820,USC00513117,2010-04-09,6.1,20.6
2821,USC00513117,2010-04-10,0.8,22.2
2822,USC00513117,2010-04-11,0.8,20.6
2823,USC00513117,2010-04-12,0.3,21.7
2824,USC00513117,2010-04-13,1.5,21.7
2825,USC00513117,2010-04-14,1.8,20.6
2826,USC00513117,2010-04-15,0.0,20.6
2827,USC00513117,2010-04-16,0.8,19.4
2828,USC00513117,2010-04-17,0.5,20.6
2829,USC00513117,2010-04-18,0.0,21.1
2830,USC00513117,2010-04-19,0.3,21.7
2831,USC00513117,2010-04-20,1.5,21.1
2832,USC00513117,2010-04-21,0.0,22.2
2833,USC00513117,2010-04-22,0.0,22.2
2834,USC00513117,2010-04-23,3.3,21.7
2835,USC00513117,2010-04-24,3.8,22.8
2836,USC00513117,2010-04-25,0.0,23.3
2837,USC00513117,2010-04-26,0.0,22.2
2838,USC00513117,2010-04-27,0.3,22.2
2839,USC00513117,2010-04-28,1.8,21.7
2840,USC00513117,2010-04-29,0.3,23.3
2841,USC00513117,2010-04-30,0.5,23.3
2842,USC00513117,2010-05-01,0.5,22.2
2843,USC00513117,2010-05-02,0.8,22.2
2844,USC00513117,2010-05-03,22.6,22.2
2845,USC00513117,2010-05-04,1.8,22.8
2846,USC00513117,2010-05-05,0.0,23.3
2847,USC00513117,2010-05-06,0.0,22.8
2848,USC00513117,2010-05-07,2.0,22.2
2849,USC00513117,2010-05-08,0.3,24.4
2850,USC00513117,2010-05-09,0.0,22.8
2851,USC00513117,2010-05-10,0.0,23.3
2852,USC00513117,2010-05-11,0.0,23.3
2853,USC00513117,2010-05-12,0.3,22.8
2854,USC00513117,2010-05-13,0.3,23.9
2855,USC00513117,2010-05-14,0.0,23.3
2856,USC00513117,2010-05-15,1.5,20.6
2857,USC00513117,2010-05-16,2.5,23.3
2858,USC00513117,2010-05-17,0.0,22.8
2859,USC00513117,2010-05-18,0.0,23.3
2860,USC00513117,2010-05-19,0.0,22.8
2861,USC00513117,2010-05-20,2.0,22.2
2862,USC00513117,2010-05-21,1.3,22.8
2863,USC00513117,2010-05-22,1.3,23.9
2864,USC00513117,2010-05-23,1.0,23.3
2865,USC00513117,2010-05-24,1.8,23.3
2866,USC00513117,2010-05-25,2.3,23.3
2867,USC00513117,2010-05-26,2.0,23.3
2868,USC00513117,2010-05-27,0.0,23.3
2869,USC00513117,2010-05-28,0.0,21.7
2870,USC00513117,2010-05-29,0.3,23.3
2871,USC00513117,2010-05-30,0.0,23.9
2872,USC00513117,2010-05-31,0.5,23.9
2873,USC00513117,2010-06-01,0.8,23.3
2874,USC00513117,2010-06-02,0.0,24.4
2875,USC00513117,2010-06-03,0.0,23.9
2876,USC00513117,2010-06-04,0.0,23.9
2877,USC00513117,2010-06-05,0.0,23.3
2878,USC00513117,2010-06-06,0.0,23.9
2879,USC00513117,2010-06-07,0.5,23.9
2880,USC00513117,2010-06-08,0.0,23.9
2881,USC00513117,2010-06-09,0.0,23.9
2882,USC00513117,2010-06-10,0.5,23.9
2883,USC00513117,2010-06-11,0.0,28.3
2884,USC00513117,2010-06-12,0.0,23.9
2885,USC00513117,2010-06-13,0.3,24.4
2886,USC00513117,2010-06-14,1.5,22.8
2887,USC00513117,2010-06-15,0.0,23.3
2888,USC00513117,2010-06-16,0.3,23.3
2889,USC00513117,2010-06-17,0.5,23.9
2890,USC00513117,2010-06-18,1.5,21.1
2891,USC00513117,2010-06-19,3.3,23.3
2892,USC00513117,2010-06-20,0.5,23.9
2893,USC00513117,2010-06-21,0.3,23.9
2894,USC00513117,2010-06-22,0.0,23.9
2895,USC00513117,2010-06-23,0.0,23.9
2896,USC00513117,2010-06-24,0.3,23.9
2897,USC00513117,2010-06-25,1.3,23.3
2898,USC00513117,2010-06-26,6.1,22.2
2899,USC00513117,2010-06-27,0.8,24.4
2900,USC00513117,2010-06-28,2.8,22.8
2901,USC00513117,2010-06-29,0.0,23.9
2902,USC00513117,2010-06-30,0.8,24.4
2903,USC00513117,2010-07-01,0.3,22.8
2904,USC00513117,2010-07-02,3.6,22.2
2905,USC00513117,2010-07-03,1.5,23.9
2906,USC00513117,2010-07-04,1.8,23.9
2907,USC00513117,2010-07-05,0.8,22.2
2908,USC00513117,2010-07-06,1.3,22.2
2909,USC00513117,2010-07-07,2.8,22.8
2910,USC00513117,2010-07-08,1.0,23.3
2911,USC00513117,2010-07-09,1.0,23.3
2912,USC00513117,2010-07-10,2.3,22.8
2913,USC00513117,2010-07-11,0.5,27.2
2914,USC00513117,2010-07-12,0.0,22.2
2915,USC00513117,2010-07-13,0.3,22.2
2916,USC00513117,2010-07-14,11.4,21.1
2917,USC00513117,2010-07-15,1.0,22.2
2918,USC00513117,2010-07-16,0.5,24.4
2919,USC00513117,2010-07-17,1.0,23.9
2920,USC00513117,2010-07-18,1.3,23.9
2921,USC00513117,2010-07-19,3.0,23.3
2922,USC00513117,2010-07-20,5.3,23.9
2923,USC00513117,2010-07-21,0.0,23.3
2924,USC00513117,2010-07-22,3.8,24.4
2925,USC00513117,2010-07-23,2.3,22.8
2926,USC00513117,2010-07-24,0.0,25.0
2927,USC00513117,2010-07-25,0.0,25.0
2928,USC00513117,2010-07-26,0.0,24.4
2929,USC00513117,2010-07-27,0.8,22.2
2930,USC00513117,2010-07-28,11.7,23.9
2931,USC00513117,2010-07-29,0.5,23.9
2932,USC00513117,2010-07-30,0.3,24.4
2933,USC00513117,2010-07-31,0.5,25.0
2934,USC00513117,2010-08-01,4.1,22.2
2935,USC00513117,2010-08-02,3.8,23.3
2936,USC00513117,2010-08-03,1.0,23.3
2937,USC00513117,2010-08-04,3.0,23.3
2938,USC00513117,2010-08-05,3.3,22.2
2939,USC00513117,2010-08-06,0.0,23.9
2940,USC00513117,2010-08-07,1.3,23.3
2941,USC00513117,2010-08-08,2.5,22.8
2942,USC00513117,2010-08-09,1.0,24.4
2943,USC00513117,2010-08-10,0.0,24.4
2944,USC00513117,2010-08-11,0.0,22.2
2945,USC00513117,2010-08-12,0.5,24.4
2946,USC00513117,2010-08-13,4.8,24.4
2947,USC00513117,2010-08-14,0.0,23.9
2948,USC00513117,2010-08-15,0.0,23.9
2949,USC00513117,2010-08-16,3.0,21.1
2950,USC00513117,2010-08-17,6.1,22.2
2951,USC00513117,2010-08-18,2.0,22.8
2952,USC00513117,2010-08-19,1.5,24.4
2953,USC00513117,2010-08-20,0.3,24.4
2954,USC00513117,2010-08-21,0.0,24.4
2955,USC00513117,2010-08-22,0.5,23.9
2956,USC00513117,2010-08-23,0.0,24.4
2957,USC00513117,2010-08-24,2.0,23.3
2958,USC00513117,2010-08-25,6.4,22.8
2959,USC00513117,2010-08-26,1.3,23.3
2960,USC00513117,2010-08-27,5.3,23.9
2961,USC00513117,2010-08-28,0.0,24.4
2962,USC00513117,2010-08-29,2.5,24.4
2963,USC00513117,2010-08-30,0.5,24.4
2964,USC00513117,2010-08-31,0.0,24.4
2965,USC00513117,2010-09-01,0.0,23.9
2966,USC00513117,2010-09-02,0.8,22.8
2967,USC00513117,2010-09-03,7.4,22.2
2968,USC00513117,2010-09-04,1.0,22.8
2969,USC00513117,2010-09-05,2.0,23.3
2970,USC00513117,2010-09-06,0.3,23.9
2971,USC00513117,2010-09-07,0.8,23.9
2972,USC00513117,2010-09-08,0.3,23.9
2973,USC00513117,2010-09-09,0.3,23.9
2974,USC00513117,2010-09-10,0.8,24.4
2975,USC00513117,2010-09-11,0.5,25.0
2976,USC00513117,2010-09-12,0.0,24.4
2977,USC00513117,2010-09-13,0.0,23.9
2978,USC00513117,2010-09-14,0.3,24.4
2979,USC00513117,2010-09-15,0.0,24.4
2980,USC00513117,2010-09-16,0.3,25.0
2981,USC00513117,2010-09-17,0.0,24.4
2982,USC00513117,2010-09-18,0.8,24.4
2983,USC00513117,2010-09-19,2.0,25.6
2984,USC00513117,2010-09-20,0.8,25.0
2985,USC00513117,2010-09-21,0.5,23.9
2986,USC00513117,2010-09-22,12.7,23.3
2987,USC00513117,2010-09-23,8.4,23.9
2988,USC00513117,2010-09-24,0.0,23.9
2989,USC00513117,2010-09-25,0.0,24.4
2990,USC00513117,2010-09-27,,22.2
2991,USC00513117,2010-09-28,0.0,22.8
2992,USC00513117,2010-09-29,0.0,22.8
2993,USC00513117,2010-09-30,0.5,22.8
2994,USC00513117,2010-10-01,10.9,22.2
2995,USC00513117,2010-10-02,4.1,24.4
2996,USC00513117,2010-10-03,1.8,27.8
2997,USC00513117,2010-10-04,1.5,24.4
2998,USC00513117,2010-10-05,1.8,25.0
2999,USC00513117,2010-10-06,0.0,24.4
3000,USC00513117,2010-10-07,0.0,23.3
3001,USC00513117,2010-10-08,0.0,22.2
3002,USC00513117,2010-10-09,0.0,24.4
3003,USC00513117,2010-10-10,0.8,23.9
3004,USC00513117,2010-10-11,1.0,24.4
3005,USC00513117,2010-10-12,1.5,21.7
3006,USC00513117,2010-10-13,0.5,25.0
3007,USC00513117,2010-10-14,0.0,24.4
3008,USC00513117,2010-10-15,0.0,23.3
3009,USC00513117,2010-10-16,0.0,24.4
3010,USC00513117,2010-10-17,4.1,25.0
3011,USC00513117,2010-10-18,0.5,21.7
3012,USC00513117,2010-10-19,0.0,22.2
3013,USC00513117,2010-10-20,0.0,21.7
3014,USC00513117,2010-10-21,1.0,22.8
3015,USC00513117,2010-10-22,0.0,24.4
3016,USC00513117,2010-10-23,0.0,28.9
3017,USC00513117,2010-10-24,0.0,24.4
3018,USC00513117,2010-10-25,0.0,25.0
3019,USC00513117,2010-10-26,4.1,24.4
3020,USC00513117,2010-10-27,1.5,24.4
3021,USC00513117,2010-10-28,2.3,24.4
3022,USC00513117,2010-10-29,2.5,23.9
3023,USC00513117,2010-10-30,2.8,23.3
3024,USC00513117,2010-10-31,0.0,21.7
3025,USC00513117,2010-11-01,10.7,22.8
3026,USC00513117,2010-11-02,2.5,21.1
3027,USC00513117,2010-11-03,0.0,21.7
3028,USC00513117,2010-11-04,9.9,22.8
3029,USC00513117,2010-11-05,1.8,23.9
3030,USC00513117,2010-11-06,2.5,23.9
3031,USC00513117,2010-11-07,5.3,23.9
3032,USC00513117,2010-11-08,0.0,23.9
3033,USC00513117,2010-11-09,0.3,23.9
3034,USC00513117,2010-11-10,0.0,24.4
3035,USC00513117,2010-11-11,0.0,23.9
3036,USC00513117,2010-11-12,0.0,23.9
3037,USC00513117,2010-11-13,0.8,23.9
3038,USC00513117,2010-11-14,0.5,23.3
3039,USC00513117,2010-11-15,8.9,23.9
3040,USC00513117,2010-11-16,0.3,23.3
3041,USC00513117,2010-11-17,0.0,21.1
3042,USC00513117,2010-11-18,0.0,21.7
3043,USC00513117,2010-11-19,4.8,21.7
3044,USC00513117,2010-11-20,0.5,21.7
3045,USC00513117,2010-11-21,0.0,21.7
3046,USC00513117,2010-11-22,0.5,20.0
3047,USC00513117,2010-11-23,0.0,20.6
3048,USC00513117,2010-11-24,0.0,23.9
3049,USC00513117,2010-11-25,4.1,23.9
3050,USC00513117,2010-11-26,0.0,23.3
3051,USC00513117,2010-11-27,0.8,23.3
3052,USC00513117,2010-11-28,12.4,21.7
3053,USC00513117,2010-11-29,1.0,21.1
3054,USC00513117,2010-11-30,3.8,22.8
3055,USC00513117,2010-12-01,19.3,22.8
3056,USC00513117,2010-12-02,3.3,22.2
3057,USC00513117,2010-12-03,4.1,22.8
3058,USC00513117,2010-12-04,0.0,23.3
3059,USC00513117,2010-12-05,0.0,22.8
3060,USC00513117,2010-12-06,0.0,18.9
3061,USC00513117,2010-12-07,0.0,17.8
3062,USC00513117,2010-12-08,0.0,18.9
3063,USC00513117,2010-12-09,0.0,23.9
3064,USC00513117,2010-12-10,49.5,18.3
3065,USC00513117,2010-12-11,15.7,20.6
3066,USC00513117,2010-12-12,3.8,21.7
3067,USC00513117,2010-12-13,11.9,20.6
3068,USC00513117,2010-12-14,0.0,25.6
3069,USC00513117,2010-12-15,0.0,23.3
3070,USC00513117,2010-12-16,0.0,20.0
3071,USC00513117,2010-12-17,0.0,20.0
3072,USC00513117,2010-12-18,0.0,21.1
3073,USC00513117,2010-12-19,80.8,21.1
3074,USC00513117,2010-12-20,125.5,21.7
3075,USC00513117,2010-12-21,10.9,21.7
3076,USC00513117,2010-12-22,0.3,21.7
3077,USC00513117,2010-12-23,0.5,21.7
3078,USC00513117,2010-12-24,0.0,20.6
3079,USC00513117,2010-12-25,74.9,20.6
3080,USC00513117,2010-12-26,25.1,22.2
3081,USC00513117,2010-12-27,11.7,24.4
3082,USC00513117,2010-12-28,16.0,22.2
3083,USC00513117,2010-12-29,0.5,22.8
3084,USC00513117,2010-12-30,2.8,22.8
3085,USC00513117,2010-12-31,1.3,23.3
3086,USC00513117,2011-01-01,10.7,20.6
3087,USC00513117,2011-01-02,2.8,23.3
3088,USC00513117,2011-01-03,0.3,23.3
3089,USC00513117,2011-01-04,0.0,22.8
3090,USC00513117,2011-01-05,1.0,19.4
3091,USC00513117,2011-01-06,5.3,19.4
3092,USC00513117,2011-01-07,0.5,18.3
3093,USC00513117,2011-01-08,0.3,17.8
3094,USC00513117,2011-01-09,0.0,17.2
3095,USC00513117,2011-01-10,0.0,22.2
3096,USC00513117,2011-01-11,2.8,16.1
3097,USC00513117,2011-01-12,11.7,21.7
3098,USC00513117,2011-01-13,132.3,21.1
3099,USC00513117,2011-01-14,5.6,24.4
3100,USC00513117,2011-01-15,0.0,20.0
3101,USC00513117,2011-01-16,0.0,20.6
3102,USC00513117,2011-01-17,0.8,20.6
3103,USC00513117,2011-01-18,0.0,18.9
3104,USC00513117,2011-01-19,1.3,17.8
3105,USC00513117,2011-01-20,0.3,22.2
3106,USC00513117,2011-01-21,0.3,22.8
3107,USC00513117,2011-01-22,0.0,22.8
3108,USC00513117,2011-01-23,0.0,22.2
3109,USC00513117,2011-01-24,0.3,22.2
3110,USC00513117,2011-01-25,0.0,18.3
3111,USC00513117,2011-01-26,0.0,19.4
3112,USC00513117,2011-01-27,0.0,22.2
3113,USC00513117,2011-01-28,0.0,22.2
3114,USC00513117,2011-01-29,0.3,20.6
3115,USC00513117,2011-01-30,0.5,22.2
3116,USC00513117,2011-01-31,0.5,21.1
3117,USC00513117,2011-02-01,0.0,19.4
3118,USC00513117,2011-02-02,0.0,22.2
3119,USC00513117,2011-02-03,0.0,20.0
3120,USC00513117,2011-02-04,0.0,18.3
3121,USC00513117,2011-02-05,0.0,21.7
3122,USC00513117,2011-02-06,0.5,24.4
3123,USC00513117,2011-02-07,26.9,20.0
3124,USC00513117,2011-02-08,13.2,21.1
3125,USC00513117,2011-02-09,0.5,21.7
3126,USC00513117,2011-02-10,0.8,21.7
3127,USC00513117,2011-02-11,8.4,21.7
3128,USC00513117,2011-02-12,39.1,20.0
3129,USC00513117,2011-02-13,4.8,19.4
3130,USC00513117,2011-02-14,0.0,21.1
3131,USC00513117,2011-02-15,0.0,21.1
3132,USC00513117,2011-02-16,5.1,23.3
3133,USC00513117,2011-02-17,1.3,23.3
3134,USC00513117,2011-02-18,2.5,23.3
3135,USC00513117,2011-02-19,0.0,21.1
3136,USC00513117,2011-02-20,124.0,21.7
3137,USC00513117,2011-02-21,0.0,20.6
3138,USC00513117,2011-02-22,0.5,22.2
3139,USC00513117,2011-02-23,0.0,22.8
3140,USC00513117,2011-02-24,83.8,19.4
3141,USC00513117,2011-02-25,0.0,18.9
3142,USC00513117,2011-02-26,0.0,20.6
3143,USC00513117,2011-02-27,0.5,20.6
3144,USC00513117,2011-02-28,0.0,21.1
3145,USC00513117,2011-03-01,3.6,18.9
3146,USC00513117,2011-03-02,0.0,22.2
3147,USC00513117,2011-03-03,3.0,21.1
3148,USC00513117,2011-03-04,26.7,21.7
3149,USC00513117,2011-03-05,3.3,20.6
3150,USC00513117,2011-03-06,29.5,22.2
3151,USC00513117,2011-03-07,0.3,22.8
3152,USC00513117,2011-03-08,0.8,22.2
3153,USC00513117,2011-03-09,2.3,20.6
3154,USC00513117,2011-03-10,33.8,22.2
3155,USC00513117,2011-03-11,1.8,22.2
3156,USC00513117,2011-03-12,3.6,21.7
3157,USC00513117,2011-03-13,0.0,22.2
3158,USC00513117,2011-03-14,0.0,22.8
3159,USC00513117,2011-03-15,0.0,22.8
3160,USC00513117,2011-03-16,0.3,23.3
3161,USC00513117,2011-03-17,0.3,21.7
3162,USC00513117,2011-03-18,0.8,21.7
3163,USC00513117,2011-03-19,1.0,22.8
3164,USC00513117,2011-03-20,3.6,22.8
3165,USC00513117,2011-03-21,0.0,22.2
3166,USC00513117,2011-03-22,4.6,21.1
3167,USC00513117,2011-03-23,1.0,22.2
3168,USC00513117,2011-03-24,3.0,22.2
3169,USC00513117,2011-03-25,1.8,22.2
3170,USC00513117,2011-03-26,0.5,22.2
3171,USC00513117,2011-03-27,1.0,22.2
3172,USC00513117,2011-03-28,2.0,22.2
3173,USC00513117,2011-03-29,1.3,22.2
3174,USC00513117,2011-03-30,2.0,22.8
3175,USC00513117,2011-03-31,0.0,22.2
3176,USC00513117,2011-04-01,0.8,22.2
3177,USC00513117,2011-04-02,0.3,22.2
3178,USC00513117,2011-04-03,0.3,21.1
3179,USC00513117,2011-04-04,0.0,22.8
3180,USC00513117,2011-04-05,0.0,21.7
3181,USC00513117,2011-04-06,2.3,21.1
3182,USC00513117,2011-04-07,17.3,19.4
3183,USC00513117,2011-04-08,9.9,20.0
